id,alias,name,review_count,rating,price,coordinates.latitude,coordinates.longitude,location.address1,location.address2,location.address3,location.zip_code,location.country,location.display_address
aGg4oFkFUxd2VJH-9euR9Q,les-chandelles-lyon,Les Chandelles,28,1.5,€€€,45.76375,4.828101,10 rue Saint-Jean,,,69005,FR,"['10 rue Saint-Jean', '69005 Lyon', 'France']"
5AkuISWDfmpP2H0mgI3g8Q,les-lyonnais-saint-antoine-lyon,Les Lyonnais Saint-Antoine,1,3.0,€€,45.7603,4.83067,1 quai des Celestins,,,69002,FR,"['1 quai des Celestins', '69002 Lyon', 'France']"
SiqkbUk9I3sNcWOgecPedw,chez-louise-lyon,Chez Louise,18,2.5,€€€,45.76436,4.8283,1 place du Change,,,69005,FR,"['1 place du Change', '69005 Lyon', 'France']"
Y8Wl7FMDTD6TFklN2jSonQ,le-piccadilly-pizzeria-gépetto-lyon,Le Piccadilly - Pizzeria Gépetto,17,2.5,€,45.75649186,4.83437801,10 Rue des Marroniers,,,69002,FR,"['10 Rue des Marroniers', '69002 Lyon', 'France']"
rdQrh94oAy20hCi77PNtdg,charcuterie-bonnard-lyon-2,Charcuterie Bonnard,3,3.0,,45.763332,4.833925,36 Rue Grenette,,,69002,FR,"['36 Rue Grenette', '69002 Lyon', 'France']"
ZwGVms1thGxxN_RgUmk5dA,la-grange-de-saint-jean-lyon,La Grange de Saint Jean,22,2.0,€€,45.7644691,4.8285098,1 place du Change,,,69005,FR,"['1 place du Change', '69005 Lyon', 'France']"
LeBClUTmMyBc9w9Z_dtkvg,chez-baptiste-lyon,Chez Baptiste,41,2.0,€€€,45.741492,4.817047,112 cours Charlemagne,,,69002,FR,"['112 cours Charlemagne', '69002 Lyon', 'France']"
_IJbDUWH9QP74bOd67hwZA,epicurius-lyon,Epicurius,8,4.5,,45.765367,4.831988,5 rue Longue,,,69001,FR,"['5 rue Longue', '69001 Lyon', 'France']"
qGzUAzrANfby6T6lXC_UPA,le-roi-falafel-lyon,Le Roi Falafel,38,4.0,€€,45.7619781,4.8352799,30 rue Palais Grillet,,,69002,FR,"['30 rue Palais Grillet', '69002 Lyon', 'France']"
gOIP-B7QXbRKUzO91Hlk_A,alyssaar-lyon,Alyssaar,52,4.5,€€,45.76617,4.8374499,29 rue Bât d'argent,,,69001,FR,"[""29 rue Bât d'argent"", '69001 Lyon', 'France']"
uVlGNjP3l3JkRgZDzcsDFQ,la-cagette-lyon,La Cagette,17,4.0,€€,45.77338992,4.83206844,14 rue des pierres plantées,,,69001,FR,"['14 rue des pierres plantées', '69001 Lyon', 'France']"
ummH6qvIXbk045kw99B0jQ,les-delices-du-liban-lyon,Les Delices du Liban,13,4.0,€,45.77066,4.83155,86 montée de la Grande Côte,,,69001,FR,"['86 montée de la Grande Côte', '69001 Lyon', 'France']"
Qjwmp3G50waLVbutyAgPgw,yaafa-lyon-2,Yaafa,193,4.0,€,45.7674309,4.8316172,17 rue d'Algérie,,,69001,FR,"[""17 rue d'Algérie"", '69001 Lyon', 'France']"
-51joYGDoUQcAQ0d24jJfg,la-grenade-lyon,La Grenade,2,4.5,,45.7670848440244,4.83683713461979,5 rue du Garet,,,69001,FR,"['5 rue du Garet', '69001 Lyon', 'France']"
PM7uS8g_YQ7iTgWbcsHtOw,iceo-lyon-2,ICEO,27,3.5,€€€,45.74029,4.83915,147 avenue Jean Jaurès,,,69007,FR,"['147 avenue Jean Jaurès', '69007 Lyon', 'France']"
SWFmk7PIQBTsBvAgH9Jrbg,naï-restaurant-lyon,Naï Restaurant,3,4.5,,45.759689,4.825573,54 Rue Tramassac,,,69005,FR,"['54 Rue Tramassac', '69005 Lyon', 'France']"
8lh684qW44ACFuyIZeqqRA,les-mangeurs-de-toiles-lyon,Les Mangeurs de Toiles,0,0.0,€€,45.75195,4.82619,14 rue d'Enghien,,,69002,FR,"[""14 rue d'Enghien"", '69002 Lyon', 'France']"
OqJLuAYFmGcptYQw2LoAcw,oh-couscous-lyon,Oh Couscous,0,0.0,,45.761064,4.832421,13 rue du Port du Temple,,,69002,FR,"['13 rue du Port du Temple', '69002 Lyon', 'France']"
3h6BVK6Q-yzND8Nq5vqL0w,le-gold-lyon,Le Gold,1,4.0,,45.746423,4.833089,10 avenue Leclerc,,,69007,FR,"['10 avenue Leclerc', '69007 Lyon', 'France']"
9mvNBAH90SlP-ytmH-whAg,le-montana-lyon,Le Montana,30,3.5,€€,45.7723,4.82945,53 rue du bon pasteur,(26 rue JB Say),,69001,FR,"['53 rue du bon pasteur', '(26 rue JB Say)', '69001 Lyon', 'France']"
3I6S2Ua6dRz2sPj6Guketg,taybé-lyon,Taybé,1,5.0,,45.7569983489278,4.85053963959217,85 rue Paul Bert,,,69003,FR,"['85 rue Paul Bert', '69003 Lyon', 'France']"
JVBlBmdlWkfo5QFqyxsN4g,panse-du-loup-lyon,Panse du Loup,0,0.0,,45.772029,4.8046545,46 rue Saint-Pierre de Vaise,,,69009,FR,"['46 rue Saint-Pierre de Vaise', '69009 Lyon', 'France']"
G66fnOnsXmFNgRDc-GtFeQ,boufarik-lyon,Boufarik,1,3.0,,45.7563340032357,4.84572004526854,34 rue Villeroy,,,69003,FR,"['34 rue Villeroy', '69003 Lyon', 'France']"
A5aYNSxpL30CDjAOpaPgIg,toda-lyon,Toda,1,2.0,,45.767563,4.8550061,166 rue Cuvier,,,69006,FR,"['166 rue Cuvier', '69006 Lyon', 'France']"
irlhwQ4W9vAy4JWLhFHCnA,l-aromate-lyon,L'Aromate,14,4.0,€€€,45.75174,4.84705,94 Grande rue de la Guillotière,,,69007,FR,"['94 Grande rue de la Guillotière', '69007 Lyon', 'France']"
qQvDaiYnSx_LGloHj9nH1g,le-palais-des-tajines-lyon,Le Palais des Tajines,0,0.0,,45.75106,4.85039,44 rue Rachais,,,69007,FR,"['44 rue Rachais', '69007 Lyon', 'France']"
ZgjrZJsN9V2GS4LLJ-yoSQ,couscous-de-la-voute-lyon,Couscous de la Voute,2,2.5,,45.7503014,4.8478799,12 rue de la Madeleine,,,69007,FR,"['12 rue de la Madeleine', '69007 Lyon', 'France']"
CulN7K6W4KqXL-ckh7EM7A,chezar-lyon,Chezar,0,0.0,,45.7567548344004,4.85056411474943,76 rue Paul Bert,,,69003,FR,"['76 rue Paul Bert', '69003 Lyon', 'France']"
PoHMgFI15Vo87MfCTWHn6g,la-taqueria-de-masa-lyon,La Taqueria de Masa,1,5.0,,45.7627788,4.835004,12 rue Palais Grillet,,,69002,FR,"['12 rue Palais Grillet', '69002 Lyon', 'France']"
vqbt6P1nmGWRWZKE-RTNAA,piquin-lyon-2,Piquin,38,4.0,€€,45.75604,4.85652,16 rue d'Essling,,,69003,FR,"[""16 rue d'Essling"", '69003 Lyon', 'France']"
zaYnFGDL5vVNGXHPdX2Pww,popup-lyon,PopUp,1,5.0,€€€,45.7548294,4.8411999,Rue Passet,,,69007,FR,"['Rue Passet', '69007 Lyon', 'France']"
r7nRHF09PEzHTHbrp9czdA,taco-taco-lyon,Taco Taco,8,4.0,€,45.76579,4.82747,12 place Saint-Paul,,,69005,FR,"['12 place Saint-Paul', '69005 Lyon', 'France']"
TVuhUjZ5ESOmP7hk0Sh6Aw,don-taco-lyon,Don Taco,56,4.0,€€,45.76451,4.83238,13 Rue Mercière,,,69002,FR,"['13 Rue Mercière', '69002 Lyon', 'France']"
X9ztY-IUpWoYjY20XtNJDA,hecho-en-méxico-lyon,Hecho en México,2,4.5,,45.7694910194103,4.83675811439753,5 petite rue des Feuillants,,,69001,FR,"['5 petite rue des Feuillants', '69001 Lyon', 'France']"
ustRJcxhidIS3h-mdkD4JA,gomex-cantina-lyon,GoMex Cantina,2,4.5,€€€,45.76934,4.83434,16 rue des Capucins,,,69001,FR,"['16 rue des Capucins', '69001 Lyon', 'France']"
m_-O5X_g8mBDjMH-Ek3KPA,el-sombrero-lyon,El Sombrero,116,3.5,€€,45.766948736096,4.8352872824077,9 rue Pizay,,,69001,FR,"['9 rue Pizay', '69001 Lyon', 'France']"
1RSIfDlMByst5iS6_W_RrQ,go-mex-lyon,Go Mex,46,3.5,€€,45.7408777,4.8189547,Centre Commercial Confluence Lyon,112 cours Charlemagne,,69002,FR,"['Centre Commercial Confluence Lyon', '112 cours Charlemagne', '69002 Lyon', 'France']"
f4VtbS25dPsLtQwFsqzAhQ,fresh-burritos-lyon,Fresh Burritos,11,2.0,€€,45.76134,4.856651,17 rue du Docteur Bouchut,,,69003,FR,"['17 rue du Docteur Bouchut', '69003 Lyon', 'France']"
oEKyqaZ9a3fZbc-e87kcSg,tacos-des-etats-lyon,Tacos des Etats,0,0.0,,45.7323176,4.8654437,79 bd des Etats-Unis,,,69008,FR,"['79 bd des Etats-Unis', '69008 Lyon', 'France']"
rewIWRutlNa8BQBQ6Qe8WQ,meza-lyon,Meza,48,4.5,€€,45.746903,4.837841,4 place Jules Guesde,,,69007,FR,"['4 place Jules Guesde', '69007 Lyon', 'France']"
qelq8TsCqiKLP0y1MRigrw,aklé-le-comptoir-à-mezzés-lyon,Aklé - Le Comptoir à Mezzés,60,4.5,€€,45.7583575,4.8497802,108 rue Chaponnay,,,69003,FR,"['108 rue Chaponnay', '69003 Lyon', 'France']"
pywtkJdnODg5B5pWhvQuMw,adonys-lyon,Adonys,26,4.0,€,45.76794,4.83528,13 rue Puits gaillot,,,69001,FR,"['13 rue Puits gaillot', '69001 Lyon', 'France']"
h5rqm1nYkFjIn69kKw_PvQ,comptoir-de-beyrouth-lyon,Comptoir de Beyrouth,2,5.0,,45.76363,4.86685,284 cours Lafayette,,,69003,FR,"['284 cours Lafayette', '69003 Lyon', 'France']"
yODQrdAON3pHxoDpVZWs0Q,layali-beyrouth-lyon,Layali Beyrouth,24,4.0,€€,45.75194,4.86558,38 rue du Dauphiné,,,69003,FR,"['38 rue du Dauphiné', '69003 Lyon', 'France']"
pC7uMNA1KyOI45drf0w7Wg,le-mont-liban-lyon,Le Mont Liban,44,3.5,€€,45.76365,4.83268,19 rue Mercière,,,69002,FR,"['19 rue Mercière', '69002 Lyon', 'France']"
ME6yiqtghjfGkTNb3gpP2w,aklé-le-food-truck-lyon,Aklé - Le Food Truck,31,4.5,€€,45.7565450088845,4.84045064615475,,,,69002,FR,"['69002 Lyon', 'France']"
_-FXM739nM3_gZLhaGkxQA,cousbox-lyon,Cousbox,7,4.0,€,45.7673568279495,4.83199151319798,16 rue d'Algérie,,,69001,FR,"[""16 rue d'Algérie"", '69001 Lyon', 'France']"
mpUs2hSCtcGjXYMVIqy2lg,beyrouth-kitchen-lyon,Beyrouth Kitchen,0,0.0,,45.76781,4.857713,192 rue Cuvier,,,69006,FR,"['192 rue Cuvier', '69006 Lyon', 'France']"
uAqE4i5IF441Ez_Lkq_tHg,sept-épices-lyon-2,Sept Épices,9,4.0,€€€,45.75019,4.8445,4 rue Saint-Jerôme,,,69007,FR,"['4 rue Saint-Jerôme', '69007 Lyon', 'France']"
O_k1Qjf1mnPX1PqpDSlQwQ,le-cèdre-bleu-lyon-2,Le Cèdre Bleu,43,4.0,€€€,45.7638,4.8289,10 quai Romain Rolland,,,69005,FR,"['10 quai Romain Rolland', '69005 Lyon', 'France']"
z2V6Za5upjIokuHwBQRukQ,palestro-lyon,Palestro,2,5.0,,45.7597504,4.8257899,10 rue Mourguet,,,69005,FR,"['10 rue Mourguet', '69005 Lyon', 'France']"
sdxSWdCZcVIhekZa7UfG3w,koshari-pharaon-lyon,Koshari Pharaon,0,0.0,,45.7548455,4.8669524,157 rue Baraban,,,69003,FR,"['157 rue Baraban', '69003 Lyon', 'France']"
0mOKskrf5GD3O0w1YsRTOg,le-bossuet-lyon-06,Le Bossuet,0,0.0,,45.7670863,4.8449254,6 rue Bossuet,,,69006,FR,"['6 rue Bossuet', '69006 Lyon 06', 'France']"
_WjeRdgllgNC-GJnpqPUIQ,adlouni-lyon,Adlouni,0,0.0,,45.74803,4.84047,100 rue d'Anvers,,,69007,FR,"[""100 rue d'Anvers"", '69007 Lyon', 'France']"
rTB2lDzLIEyAifvzVyUQ7A,kebab-du-parc-lyon,Kebab Du Parc,1,5.0,€,45.77301,4.85168,94 bd des Belges,,,69006,FR,"['94 bd des Belges', '69006 Lyon', 'France']"
rwC37k5XVAYg8QPZyKxUkA,l-arc-en-ciel-lyon-07,L'Arc en Ciel,2,3.5,,45.75461,4.84256,8 place Gabriel Peri,,,69007,FR,"['8 place Gabriel Peri', '69007 Lyon 07', 'France']"
-tORWnRM6nxSBOdlDc8hOg,lyon-beyrouth-lyon,Lyon-Beyrouth,2,4.5,,45.7642584,4.8495361,11 Place de l'Europe,,,69006,FR,"[""11 Place de l'Europe"", '69006 Lyon', 'France']"
IOfIPORK9w7kgl9znkj4wQ,l-abbuffata-lyon,L'Abbuffata,0,0.0,,45.73938,4.86056,255 avenue Berthelot,,,69008,FR,"['255 avenue Berthelot', '69008 Lyon', 'France']"
4XO0eOjUN4sP_ropve__ag,phénicia-lyon-2,Phénicia,3,3.5,,45.7682,4.83399,22 rue Sainte-Catherine,,,69001,FR,"['22 rue Sainte-Catherine', '69001 Lyon', 'France']"
PruLWUdGulERuaD9cq261g,les-mets-d-anouche-lyon,Les mets d'Anouche,1,4.0,,45.76814,4.8546699,108 rue Bossuet,,,69006,FR,"['108 rue Bossuet', '69006 Lyon', 'France']"
33hSIL2uLXbV_wyrKzdLiQ,tasty-et-good-lyon,Tasty & Good,0,0.0,,45.7563782,4.8172998,28 rue de Trion,,,69005,FR,"['28 rue de Trion', '69005 Lyon', 'France']"
-WlqtGjOhvde1izrHYETfQ,layalina-lyon-2,Layalina,3,3.0,,45.7657763,4.827242,12 rue Juiverie,,,69005,FR,"['12 rue Juiverie', '69005 Lyon', 'France']"
Nxl3JNVMdRwA2zgaUFtJug,les-clameurs-lyon,Les Clameurs,2,5.0,€,45.75385,4.84204,23 rue d'Aguesseau,,,69007,FR,"[""23 rue d'Aguesseau"", '69007 Lyon', 'France']"
K4Q9az0zXXwPauL09M4uNQ,roi-alexandre-lyon,Roi Alexandre,1,4.0,,45.75419,4.86454,138 avenue Felix Faure,,,69003,FR,"['138 avenue Felix Faure', '69003 Lyon', 'France']"
5krEzvQW4MR-bXZxGkHhrA,le-petit-snack-chez-marcelle-et-daniel-lyon,Le Petit Snack - Chez Marcelle et Daniel,1,4.0,,45.7539299,4.83997,7 rue Montesquieu,,,69007,FR,"['7 rue Montesquieu', '69007 Lyon', 'France']"
eErTED76ec6NewDiMziC9g,détends-toi-encore-lyon-2,Détends-toi Encore,21,3.0,€€,45.76192,4.83257,6 rue du Petit David,,,69002,FR,"['6 rue du Petit David', '69002 Lyon', 'France']"
7jOt1GREpLM2FPgjlB9sfw,au-tooleys-lyon,Au Tooley's,12,3.5,€€,45.758880935472,4.8269948354889,7 quai Fulchiron,Vieux Lyon,,69005,FR,"['7 quai Fulchiron', 'Vieux Lyon', '69005 Lyon', 'France']"
W499aSNbaEQ55BjaCapChA,nathalie-moraux-lyon,Nathalie moraux,4,1.5,€€€€,45.7663,4.84149,7 Quai du Général Sarrail,Sixième arrondissement,,69006,FR,"['7 Quai du Général Sarrail', 'Sixième arrondissement', '69006 Lyon', 'France']"
Q6Py_lLOicoY-X_jAtfCdA,fresh-in-the-city-lyon,Fresh in the City,1,3.0,,45.7598399,4.84798,67 rue Moncey,,,69003,FR,"['67 rue Moncey', '69003 Lyon', 'France']"
m56TSxgWDA9ZS_1jAA6vdw,le-puzzle-lyon,Le Puzzle,6,3.0,,45.77546,4.83079,8 - 10 Rue de Cuire,,,69004,FR,"['8 - 10 Rue de Cuire', '69004 Lyon', 'France']"
2LKNnh-htQc5BcxLbjpbvw,symphonie-orientale-lyon-2eme,Symphonie Orientale,1,5.0,,45.75217,4.82613,12 rue de Condé,,,69002,FR,"['12 rue de Condé', '69002 Lyon 2Eme', 'France']"
068vkC2JBl_pmsLx2DPgJw,ma-cuisine-marocaine-lyon,Ma Cuisine Marocaine,0,0.0,,45.75965,4.84739,65 rue de la Part-Dieu,,,69003,FR,"['65 rue de la Part-Dieu', '69003 Lyon', 'France']"
Oo2hEf7jXfVYYRp64F-Xaw,le-palais-de-fès-lyon-2,Le Palais de Fès,10,4.0,€€€,45.758932,4.848261,76 Rue Mazenod,,,69003,FR,"['76 Rue Mazenod', '69003 Lyon', 'France']"
mUgZXgqXJqn6hZMXrDuEWQ,ksar-lyon,Ksar,22,4.0,€€€,45.7672905,4.8302756,4 rue Grobon,,,69001,FR,"['4 rue Grobon', '69001 Lyon', 'France']"
vprAU96Rub_r7jbQFKBxWg,aux-mille-saveurs-lyon,Aux Mille Saveurs,1,3.0,,45.7596259457701,4.84941009432077,80 rue de la Part-Dieu,,,69003,FR,"['80 rue de la Part-Dieu', '69003 Lyon', 'France']"
5WNxtl_cbDcUcayV6V3gvA,la-renaissance-lyon,La Renaissance,0,0.0,,45.7690697,4.83143,4 rue Terme,,,69001,FR,"['4 rue Terme', '69001 Lyon', 'France']"
P6CYEbY3H-QspEqCnXQnLg,couscous-de-l-oasis-lyon,Couscous de l'Oasis,0,0.0,,45.75612277,4.84595776,31 rue Paul Bert,,,69003,FR,"['31 rue Paul Bert', '69003 Lyon', 'France']"
tvomPqX_Xc1XCUSZPliHcg,le-touareg-lyon,Le Touareg,36,3.5,€€€,45.762194,4.826319,38 rue du Boeuf,,,69005,FR,"['38 rue du Boeuf', '69005 Lyon', 'France']"
uA4AUYqZW54CDdU5febJRQ,la-mamounia-lyon,La Mamounia,52,2.5,€€€,45.76606,4.83662,20 rue du Bât d'Argent,,,69001,FR,"[""20 rue du Bât d'Argent"", '69001 Lyon', 'France']"
IywCq2dufmoX8XCGv98vSA,l-emir-lyon,L'Emir,19,3.5,€€€,45.76818,4.82157,44 Quai St Vincent,,,69001,FR,"['44 Quai St Vincent', '69001 Lyon', 'France']"
yEPRuV1wPNNkFgpKojl2-Q,le-oasis-lyon,Le Oasis,1,3.0,,45.75979,4.8261,4 Rue Mourguet,,,69005,FR,"['4 Rue Mourguet', '69005 Lyon', 'France']"
QwGh9GRpjF5bR3Pjv89B0g,second-souffle-lyon,Second Souffle,11,4.0,€€,45.76515,4.83473,5 Rue Neuve,,,69001,FR,"['5 Rue Neuve', '69001 Lyon', 'France']"
fMpG5IFrilGpUD8t1mbpdg,phnom-pich-lyon,Phnom Pich,35,4.5,€€,45.75473,4.84159,13 rue Passet,,,69007,FR,"['13 rue Passet', '69007 Lyon', 'France']"
8bilM7mWYuuJQdtDbuMpOA,kenbo-lyon,Kenbo,9,4.5,€€,45.7476276486619,4.8343897248594,3 avenue Berthelot,,,69007,FR,"['3 avenue Berthelot', '69007 Lyon', 'France']"
2XjQh8g5Ir0wwc7-f7Jzig,etoile-d-asie-lyon,Etoile d'Asie,74,4.5,€€,45.7539233260395,4.83967852313236,13 rue Cavenne,,,69007,FR,"['13 rue Cavenne', '69007 Lyon', 'France']"
9ASWt35Vb3mViIs91pMQKA,les-9-lotus-lyon,Les 9 Lotus,18,4.5,€€,45.7514896547815,4.83080193400383,56 rue de la Charité,,,69002,FR,"['56 rue de la Charité', '69002 Lyon', 'France']"
hhgd36W5FKdBHc6sKQrxkA,le-petit-grain-lyon,Le Petit Grain,66,4.0,€€,45.753357,4.8319058552173,19 rue de la Charité,,,69002,FR,"['19 rue de la Charité', '69002 Lyon', 'France']"
mIgv1_gRdcgbqAVgoHhNJg,thê-vân-lyon,Thê' Vân,31,4.0,€€,45.7548947,4.8408685,6 rue Passet,,,69007,FR,"['6 rue Passet', '69007 Lyon', 'France']"
xrpEOEg9Xzb7ckMkNi905w,hong-ha-lyon,Hong Ha,74,4.0,€€,45.76277,4.82773,21 Rue St Jean,,,69005,FR,"['21 Rue St Jean', '69005 Lyon', 'France']"
PQMFHcBzhQ9Jc4OlOZmBfA,tai-thu-lyon-5,Tai Thu,12,3.5,€€,45.7549515,4.8406301,4 rue Passet,,,69007,FR,"['4 rue Passet', '69007 Lyon', 'France']"
uZ5ZtSkb3ROp0772ApWtfQ,kien-hug-lyon,Kien Hug,1,4.0,€,45.7536697,4.84165,9 rue de Marseille,,,69007,FR,"['9 rue de Marseille', '69007 Lyon', 'France']"
n31mSG_RXLqFNH_d_biPdw,indo-café-lyon-2,Indo Café,119,4.0,€€,45.75085,4.84395,14 rue de la Thibaudière,,,69007,FR,"['14 rue de la Thibaudière', '69007 Lyon', 'France']"
_CdXu3QSsmKeZeNS0YBw8w,les-délices-de-kim-lyon-3,Les délices de Kim,1,4.0,,45.7668408,4.83111,3 Rue Constantine,,,69001,FR,"['3 Rue Constantine', '69001 Lyon', 'France']"
20afg647pKfmPY9pz27vmg,dalat-lyon,Dalat,5,4.0,€,45.77333,4.80767,20 rue Saint-Pierre de Vaise,,,69009,FR,"['20 rue Saint-Pierre de Vaise', '69009 Lyon', 'France']"
wqtrBcDVrZogbT_SgeF6Jw,ngoc-thao-lyon-8,Ngoc Thao,1,4.0,€,45.73146,4.85941,120 Rue Pierre Delore,,,69008,FR,"['120 Rue Pierre Delore', '69008 Lyon', 'France']"
O7mDNX4hAUWLO8CrEcVpkg,tiger-wok-lyon,Tiger Wok,73,3.5,€€,45.729611,4.831184,8 rue Challemel Lacour,,,69007,FR,"['8 rue Challemel Lacour', '69007 Lyon', 'France']"
A2iFnFTDgJOK_xWM75BoRA,délices-d-asie-lyon-4,Délices d'Asie,1,4.0,€€,45.763542,4.851913,124 cours Lafayette,,,69003,FR,"['124 cours Lafayette', '69003 Lyon', 'France']"
0p1n1zQ2gOrxID8y_AG_Rw,sabaï-sabaï-lyon,Sabaï Sabaï,0,0.0,,45.76931,4.83662,4 petite rue des Feuillants,,,69001,FR,"['4 petite rue des Feuillants', '69001 Lyon', 'France']"
iEKnBmskKMq3cM74AHxsYQ,le-pekin-lyon,Le Pekin,13,3.0,€,45.7603111,4.8312602,3 rue Charles Dullin,,,69002,FR,"['3 rue Charles Dullin', '69002 Lyon', 'France']"
cNRyPkWfMEeKGhy--a1LUQ,le-jade-lyon,Le Jade,15,4.0,€€,45.76774,4.8544,149 rue Cuvier,,,69006,FR,"['149 rue Cuvier', '69006 Lyon', 'France']"
7ChZmMnerbsqlsmTeyicpA,minute-asia-lyon,Minute Asia,1,4.0,,45.7457174347233,4.84139632433653,13 place Jean Macé,,,69007,FR,"['13 place Jean Macé', '69007 Lyon', 'France']"
jggjvm2gGCzehYrM8If5uw,asie-express-lyon,Asie Express,1,5.0,,45.74873,4.85395,188 grande rue de la Guillotière,,,69007,FR,"['188 grande rue de la Guillotière', '69007 Lyon', 'France']"
NWFMTDxSUmX99bH4XrkQLg,namdo-lyon-2,Namdo,10,3.5,€€,45.76365,4.85523,152 cours Lafayette,,,69003,FR,"['152 cours Lafayette', '69003 Lyon', 'France']"
by_OFhNlkR4CBWdXMx21LQ,maison-saveurs-lyon,Maison Saveurs,3,3.0,,45.7640773226422,4.86690760978695,118 Rue Charmettes,,,69006,FR,"['118 Rue Charmettes', '69006 Lyon', 'France']"
Y7-uAuUmXmGswvAW8NX-bg,le-palais-de-chine-lyon,Le Palais de Chine,7,3.5,€€,45.75318,4.85026,303 rue Duguesclin,,,69003,FR,"['303 rue Duguesclin', '69003 Lyon', 'France']"
UVUO15xJlgfkgGWCIHHo8A,pres-food-lyon,Pres Food,1,5.0,,45.7516212,4.8308301,56 rue de la charité,,,69002,FR,"['56 rue de la charité', '69002 Lyon', 'France']"
ObVtzN9ONKOJYBFTPHzxjw,rainbow-d-asie-lyon,Rainbow d'Asie,0,0.0,,45.76771,4.83172,11 place Tobie Robatel,,,69001,FR,"['11 place Tobie Robatel', '69001 Lyon', 'France']"
HnJsL4A7WMktxBQrQYhVPA,asian-like-lyon,Asian Like,0,0.0,€,45.766116,4.828582,16 Quai Bondy,Quai bondy,,69005,FR,"['16 Quai Bondy', 'Quai bondy', '69005 Lyon', 'France']"
P6WNZ4g7nazd2SSwYZeWJw,veng-hour-lyon,Veng Hour,23,2.5,€€€€,45.761348,4.856584,17 rue du Dr Bouchut,,,69003,FR,"['17 rue du Dr Bouchut', '69003 Lyon', 'France']"
AM7SnbKu5wG4N7l33ptAkg,le-lac-des-brumes-lyon,Le Lac des Brumes,5,3.0,€€,45.74773,4.83384,3 ave Berthelot,,,69007,FR,"['3 ave Berthelot', '69007 Lyon', 'France']"
p9YKaccaQCcgFJJMYR7EBw,restaurant-tang-lyon,Restaurant Tang,1,1.0,,45.767601,4.8540902,158 rue Cuvier,massena,,69006,FR,"['158 rue Cuvier', 'massena', '69006 Lyon', 'France']"
bPZgp0WZmELL3HpPxxNyIQ,veng-hour-lyon-2,Veng Hour,1,1.0,,45.756691,4.858808,Rue Vivier Merle,,,69003,FR,"['Rue Vivier Merle', '69003 Lyon', 'France']"
peCkS8_5VUd0vIGONBt55Q,le-petit-persan-lyon,Le Petit Persan,86,4.0,€€€,45.76524,4.83262,8 rue Longue,,,69001,FR,"['8 rue Longue', '69001 Lyon', 'France']"
QGA1DCLCbqdIcN1f9LyKrA,mojgan-lyon-2,Mojgan,2,5.0,,45.770854,4.837181,20 rue Royale,,,69001,FR,"['20 rue Royale', '69001 Lyon', 'France']"
eeCXzd2EY6XFm0o3UxbdsA,la-cevichela-lyon,La Cevichela,14,4.5,€€€,45.75306,4.84034,18 rue de Bonald,,,69007,FR,"['18 rue de Bonald', '69007 Lyon', 'France']"
mzns-n5XzuIBMUkAXTYwDA,la-perle-noire-lyon,La Perle Noire,24,4.0,€€,45.77068,4.82743,10 rue Pierre Blanc,,,69001,FR,"['10 rue Pierre Blanc', '69001 Lyon', 'France']"
UqMvRajJIwlg42OT6egrUw,yka-lyon,Yka,0,0.0,,45.76843,4.858343,112 - 114 boulevard des Belges,,,69006,FR,"['112 - 114 boulevard des Belges', '69006 Lyon', 'France']"
PYFP1kRcf_c8xfOW1UnYqg,les-berges-lyon-2,Les Berges,20,3.0,€€,45.763307,4.841201,2 quai Victor Augagneur,,,69003,FR,"['2 quai Victor Augagneur', '69003 Lyon', 'France']"
ESygV0M0DqNo0mQsKT0qmA,wazza-lyon,Wazza,15,4.0,€€,45.7684414,4.8356653,17 rue Desirée,,,69001,FR,"['17 rue Desirée', '69001 Lyon', 'France']"
Aef_ROFKVj8OlMt1mMYG8g,les-bobos-lyon,Les Bobos,39,4.0,€€,45.7758484,4.8336802,10 rue d'Austerlitz,,,69004,FR,"[""10 rue d'Austerlitz"", '69004 Lyon', 'France']"
OA-pCYSmTGOjkDm01AAQBw,giannis-caffe-lyon,Giannis'Caffe,2,4.5,,45.75695,4.86492,237 rue Paul Bert,,,69003,FR,"['237 rue Paul Bert', '69003 Lyon', 'France']"
NWV600E2NLns3melXgVpKQ,pizzeria-napoli-franco-et-nicolo-lyon,Pizzeria Napoli Franco & Nicolo,126,4.0,€€,45.75211,4.83051,45 rue Franklin,,,69002,FR,"['45 rue Franklin', '69002 Lyon', 'France']"
SCMIhG_zrrGRh92IHJN3HA,gabriella-le-clan-des-mamma-lyon-2,Gabriella - Le Clan des Mamma,10,4.0,€€,45.75317,4.83212,4 rue de Fleurieu,,,69002,FR,"['4 rue de Fleurieu', '69002 Lyon', 'France']"
cM3CFff7NC7jyTTVthFipA,la-boîte-noire-lyon-4,La Boîte Noire,1,4.0,,45.753178,4.858464,94 avenue Félix Faure,,,69003,FR,"['94 avenue Félix Faure', '69003 Lyon', 'France']"
PuoXHghTfTjHV9LNG10QCA,le-jardin-des-pentes-lyon-2,Le Jardin des Pentes,23,4.0,€,45.771235,4.828179,20 Montée des Carmélites,,,69001,FR,"['20 Montée des Carmélites', '69001 Lyon', 'France']"
AV_gMfrWoW0an_mEilFLKQ,mamamia-pizza-lyon,Mamamia Pizza,64,4.5,€€,45.73815,4.840137,69 rue de Gerland,,,69007,FR,"['69 rue de Gerland', '69007 Lyon', 'France']"
